Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
49908,qp09m0,48,14:15,0.0787838337339895,Residential,2,Not Allowed,Yes,10.794739141158098,Rainy
49909,qp09m2,48,14:15,0.0250237481046113,Residential,1,Not Allowed,No,22.039853827612557,Sunny
49910,qp03m9,48,14:15,0.0227430373303414,Residential,2,Not Allowed,Yes,,Foggy
49911,qp03mc,48,14:15,0.0210057393505006,Residential,2,Not Allowed,Yes,8.237584046987207,Rainy
49912,qp03q1,48,14:15,0.0575967561546547,Residential,3,Allowed,Yes,25.06896407611648,Sunny
49913,qp03q3,48,14:15,0.0374717765724193,Residential,2,Not Allowed,Yes,14.811707190411585,Foggy
49914,qp03q9,48,14:15,0.0891245073013571,Residential,1,Not Allowed,No,12.045271693785285,Rainy
49915,qp03qc,48,14:15,0.0788029315236938,Residential,1,Not Allowed,No,10.20201444304853,Rainy
49916,qp03r1,48,14:15,0.1473517000363546,Residential,3,Allowed,Yes,7.552947163502596,Rainy
49917,qp03r3,48,14:15,0.1225591406072198,Residential,1,Not Allowed,No,31.536297264228516,Sunny
49918,qp03r9,48,14:15,0.1026409860882492,Residential,3,Allowed,Yes,16.381760074021216,Foggy
49919,qp03rc,48,14:15,0.0063809536423887,Residential,2,Not Allowed,Yes,14.07189878537235,Foggy
49920,qp0921,48,14:15,0.0674068771675158,Residential,2,Not Allowed,Yes,10.730984355025711,Rainy
49921,qp0929,48,14:15,0.0151107027689878,Residential,2,Not Allowed,Yes,14.425597687377511,Foggy
49922,qp093c,48,14:15,0.032976266669604,Residential,3,Allowed,Yes,27.249580808751773,Sunny
49923,qp0961,48,14:15,0.0537481717993492,,2,Not Allowed,Yes,23.818316355200388,Sunny
49924,qp0963,48,14:15,0.0172202555519841,Residential,2,Not Allowed,Yes,16.011737494179116,Foggy
49925,qp0969,48,14:15,0.0113005314565107,Residential,2,Not Allowed,Yes,-8.186854266082133,Snowy
49926,qp096c,48,14:15,0.0293324666512163,Residential,1,Not Allowed,No,7.8977756289182555,Rainy
49927,qp0971,48,14:15,0.0041134108353124,Residential,2,Not Allowed,Yes,8.470318866331016,Rainy
49928,qp097c,48,14:15,0.0063796656138138,Residential,2,Not Allowed,Yes,36.40517430616685,Sunny
49929,qp09k3,48,14:15,0.061307881831156,Residential,1,Not Allowed,No,19.854738511906923,Sunny
49930,qp09kc,48,14:15,0.0114579567680089,Residential,1,Not Allowed,No,16.46835547475886,Foggy
49931,qp09m3,48,14:15,0.0057013084316984,Residential,1,Not Allowed,No,22.419811280450777,Sunny
49932,qp03m6,48,14:15,0.0515796473959037,Residential,1,Not Allowed,No,14.739912403890107,Foggy
49933,qp03md,48,14:15,0.0266178782553526,Residential,1,Not Allowed,No,18.701420936814547,Foggy
49934,qp03mf,48,14:15,0.028232285859938,Residential,1,Not Allowed,No,12.577519795446609,Rainy
49935,qp03q4,48,14:15,0.1291697415158878,Residential,1,Not Allowed,No,20.239901018693097,Sunny
49936,qp03q6,48,14:15,0.0243411738611783,Residential,3,Allowed,Yes,19.501197195642956,Sunny
49937,qp03qd,48,14:15,0.0868310123834918,Residential,1,Not Allowed,No,21.643712803466236,Sunny
49938,qp03qf,48,14:15,0.6488613355624938,Highway,5,Allowed,No,10.838424612969874,Rainy
49939,qp03r4,48,14:15,0.075964967206656,Residential,1,Not Allowed,No,11.7319367593451,Rainy
49940,qp03r6,48,14:15,0.0747779988554775,Residential,1,Not Allowed,No,10.146184232565787,Rainy
49941,qp03rd,48,14:15,0.0442129024758,Residential,2,Not Allowed,Yes,,Foggy
49942,qp03rf,48,14:15,0.0523166820886948,Residential,3,Allowed,Yes,8.688322909443702,Rainy
49943,qp0924,48,14:15,0.0507115879110101,Residential,3,Allowed,Yes,6.231190178208722,Snowy
49944,qp0926,48,14:15,0.0564453063663763,Residential,2,Not Allowed,Yes,13.546715692998703,Rainy
49945,qp092d,48,14:15,0.0653578878812908,Residential,3,Allowed,Yes,9.596652090249334,Rainy
49946,qp096d,48,14:15,0.0039615515605194,Residential,3,Allowed,Yes,20.538815950819476,Sunny
49947,qp096f,48,14:15,0.185566725932296,Residential,3,Allowed,Yes,24.794990033568162,Sunny
49948,qp0974,48,14:15,0.038302533864318,Residential,3,Allowed,Yes,12.120194260392205,Rainy
49949,qp0976,48,14:15,0.0914547826702887,Residential,3,Allowed,Yes,14.509772844518574,Foggy
49950,qp097d,48,14:15,0.0724764770488038,Residential,2,Not Allowed,Yes,20.338290806278415,Sunny
49951,qp097f,48,14:15,0.0060276211818659,Residential,1,Not Allowed,No,22.851476225500136,Sunny
49952,qp09k4,48,14:15,0.0122686786567812,Residential,3,Allowed,Yes,11.92229966410381,Rainy
49953,qp09kf,48,14:15,0.0106013217853004,Residential,2,Not Allowed,Yes,9.313519705963042,Rainy
49954,qp03me,48,14:15,0.0147089414152308,Residential,1,Not Allowed,No,9.314369698010088,Rainy
49955,qp03mg,48,14:15,0.2333373560586372,Street,1,Not Allowed,Yes,15.030912275534595,
49956,qp03q5,48,14:15,0.062846734073165,Residential,1,Not Allowed,No,19.207554319209734,Sunny
49957,qp03q7,48,14:15,0.0444296089472045,Residential,2,Not Allowed,Yes,21.81155006456061,Sunny
49958,qp03qe,48,14:15,0.0655195988764091,Residential,1,Not Allowed,No,1.099670411289587,Snowy
49959,qp03qg,48,14:15,0.979487329825526,Highway,3,Allowed,Yes,9.299210957966558,Rainy
49960,qp03r5,48,14:15,0.0734684356692454,Residential,1,Not Allowed,No,9.776543796227855,Rainy
49961,qp03r7,48,14:15,0.0047856592070266,Residential,3,Allowed,Yes,17.33700385535638,Foggy
49962,qp03re,48,14:15,0.0692503832009215,Residential,1,Not Allowed,No,22.089005703853363,Sunny
49963,qp03rg,48,14:15,0.0411960499888685,Residential,1,Not Allowed,No,16.695647647406663,Foggy
49964,qp0925,48,14:15,0.1779728434591607,Residential,1,Not Allowed,No,11.161460479464395,Rainy
49965,qp0927,48,14:15,0.2082388903356074,Residential,1,Not Allowed,No,11.445967442317352,Rainy
49966,qp092e,48,14:15,0.0355008256434816,Residential,3,Allowed,Yes,15.343094383138173,Foggy
49967,qp093e,48,14:15,0.029392326887517,Residential,3,Allowed,Yes,14.36081176261228,Foggy
49968,qp093g,48,14:15,0.112264151825052,Residential,3,Allowed,Yes,14.431120137992782,Foggy
49969,qp096e,48,14:15,0.0302374174255436,Residential,2,Not Allowed,Yes,18.166719334755108,Foggy
49970,qp096g,48,14:15,0.0569365997432942,Residential,2,Not Allowed,Yes,19.316562707375923,Sunny
49971,qp0975,48,14:15,0.0615071818926063,Residential,1,Not Allowed,No,25.338136991165257,Sunny
49972,qp0977,48,14:15,0.0174767219362203,Residential,1,Not Allowed,No,,Rainy
49973,qp097e,48,14:15,0.1166993486802104,Residential,3,Allowed,Yes,23.422026829777632,Sunny
49974,qp097g,48,14:15,0.0445797688658308,Residential,1,Not Allowed,No,8.210905765125991,Rainy
49975,qp09ke,48,14:15,0.0264879004127959,Residential,1,Not Allowed,No,16.861399216808508,Foggy
49976,qp09me,48,14:15,0.0064541905831421,Residential,3,Allowed,Yes,13.62876639224409,Rainy
49977,qp03mk,48,14:15,0.0213852827716044,Residential,2,Not Allowed,Yes,20.791767196630467,Sunny
49978,qp03ms,48,14:15,0.0107805604193737,Residential,2,Not Allowed,Yes,23.936426911989976,Sunny
49979,qp03mu,48,14:15,0.0560418298462889,Residential,3,Allowed,Yes,6.141066116730917,Snowy
49980,qp03qh,48,14:15,0.0540387331995083,Residential,1,Not Allowed,No,9.90467345728499,Rainy
49981,qp03qk,48,14:15,0.0225633113515045,Residential,3,Allowed,Yes,5.682970672656765,Snowy
49982,qp03qs,48,14:15,0.1116089347326124,Residential,3,Allowed,Yes,21.15790624437296,Sunny
49983,qp03qu,48,14:15,0.1275699561511704,Residential,1,Not Allowed,No,21.826661956448326,Sunny
49984,qp03rh,48,14:15,0.162711770480892,Residential,2,Not Allowed,Yes,9.458963344145491,Rainy
49985,qp03rk,48,14:15,0.0776440970293714,Residential,1,Not Allowed,No,16.065523787215046,Foggy
49986,qp03rs,48,14:15,0.0276592697133703,Residential,1,Not Allowed,No,35.26798082541873,Sunny
49987,qp03ru,48,14:15,0.0814112053328039,Residential,3,Allowed,Yes,10.245608406880795,Rainy
49988,qp092h,48,14:15,0.1503613451353305,Residential,2,Not Allowed,Yes,18.35322521770275,Foggy
49989,qp092k,48,14:15,0.11634118325151,Residential,1,Not Allowed,No,15.972382938718988,Foggy
49990,qp092s,48,14:15,0.0474281585117314,Residential,1,Not Allowed,No,31.65334582562425,Sunny
49991,qp093u,48,14:15,0.0448211745484008,Residential,2,Not Allowed,Yes,3.4675759631724112,Snowy
49992,qp096s,48,14:15,0.0443221191546948,Residential,2,Not Allowed,Yes,12.815399739937625,Rainy
49993,qp096u,48,14:15,0.4873512525953941,Highway,2,Allowed,No,13.178959407655146,Rainy
49994,qp097h,48,14:15,0.0003055454696779,Residential,3,Allowed,Yes,24.694405568664855,Sunny
49995,qp097k,48,14:15,0.0469903533792238,Residential,3,Allowed,Yes,8.38236736821938,Rainy
49996,qp097s,48,14:15,0.3465224942090276,Street,1,Not Allowed,Yes,19.91924995948794,Sunny
49997,qp097u,48,14:15,0.1100040616689727,Residential,3,Allowed,Yes,18.69097085898155,Foggy
49998,qp09ku,48,14:15,0.000947189957521,Residential,3,Allowed,Yes,8.303771917784818,Rainy
49999,qp09mu,48,14:15,0.0005429769385027,Residential,3,Allowed,Yes,9.295339639443755,Rainy
50000,qp03mt,48,14:15,0.0457903830227476,Residential,1,Not Allowed,No,19.587443323541915,Sunny
50001,qp03mv,48,14:15,0.0245513030572407,Residential,2,Not Allowed,Yes,22.302023892990675,Sunny
50002,qp03qj,48,14:15,0.2226582696615175,Street,1,Not Allowed,Yes,34.111133801269986,Sunny
50003,qp03qm,48,14:15,0.197879167777084,Residential,3,Allowed,Yes,,Rainy
50004,qp03qv,48,14:15,0.0227873587021586,Residential,3,Allowed,Yes,26.387242268001067,Sunny
50005,qp03rj,48,14:15,0.0762186692887518,Residential,2,Not Allowed,Yes,25.791678955861936,Sunny
50006,qp03rm,48,14:15,0.1224280794964455,Residential,3,Allowed,Yes,8.224728005155947,Rainy
50007,qp03rt,48,14:15,0.0573361206049041,Residential,3,Allowed,Yes,15.24374976402883,Foggy
50008,qp03rv,48,14:15,0.0666608036651434,Residential,1,Not Allowed,No,17.687975129832495,Foggy
50009,qp092j,48,14:15,0.1671157259682145,Residential,3,Allowed,Yes,4.992591629086727,Snowy
50010,qp092m,48,14:15,0.1828623479191032,Residential,1,Not Allowed,No,11.873479417082057,Rainy
50011,qp092t,48,14:15,0.0457255122753429,Residential,3,Allowed,Yes,14.014661030462358,Foggy
50012,qp093t,48,14:15,0.0008698444494679,Residential,1,Not Allowed,No,19.78130938277733,Sunny
50013,qp093v,48,14:15,0.0455809137165043,Residential,1,Not Allowed,No,7.305190268700446,Rainy
50014,qp096j,48,14:15,0.0872251959759102,Residential,1,Not Allowed,No,6.03989258849953,Snowy
50015,qp096m,48,14:15,0.0257151706480605,Residential,1,Not Allowed,No,13.373038916800445,Rainy
50016,qp096t,48,14:15,0.2099917091800942,Residential,3,Allowed,Yes,13.507537047252592,Rainy
50017,qp096v,48,14:15,0.7777882988155992,Highway,4,Allowed,Yes,14.652398735909145,Foggy
50018,qp097t,48,14:15,0.0226149435583991,Residential,2,Not Allowed,Yes,23.065623862481086,Sunny
50019,qp097v,48,14:15,0.2489831978646412,Street,1,Not Allowed,Yes,21.08191737676261,Sunny
50020,qp09kt,48,14:15,0.0698211712711274,Residential,2,Not Allowed,Yes,25.037588203810735,Sunny
50021,qp09kv,48,14:15,0.2278572312520176,Street,1,Not Allowed,Yes,27.674032335744204,Sunny
50022,qp09qj,48,14:15,0.0122665840913011,Residential,2,Not Allowed,Yes,16.36151202860739,Foggy
50023,qp03mq,48,14:15,0.0205912898464331,Residential,2,Not Allowed,Yes,13.007792219298986,Rainy
50024,qp03mw,48,14:15,0.0338000190383372,Residential,2,Not Allowed,Yes,18.32097565385921,Foggy
50025,qp03my,48,14:15,0.0322870581300295,Residential,2,Not Allowed,Yes,2.612821737176027,Snowy
50026,qp03qq,48,14:15,0.0276202213218249,Residential,3,Allowed,Yes,19.500370964585162,Sunny
50027,qp03qy,48,14:15,0.3648527621483097,Highway,5,Allowed,No,17.159063425173258,Foggy
50028,qp03rn,48,14:15,0.0190254075462693,Residential,3,Allowed,Yes,17.51980387523376,Foggy
50029,qp03rq,48,14:15,0.0518709987910411,Residential,3,Allowed,Yes,3.639926413522847,Snowy
50030,qp03rw,48,14:15,0.156528559443474,Residential,3,Allowed,Yes,9.287853867461072,Rainy
50031,qp03ry,48,14:15,0.0777093795505509,Residential,2,Not Allowed,Yes,22.1286261169914,Sunny
50032,qp092n,48,14:15,0.1266157878296067,Residential,1,Not Allowed,No,5.784997876260249,Snowy
50033,qp092q,48,14:15,0.2591603795617297,Street,1,Not Allowed,Yes,8.612444863213181,Rainy
50034,qp092w,48,14:15,0.1723344151654398,Residential,3,Allowed,Yes,,Sunny
50035,qp093w,48,14:15,0.1175314160872809,Residential,1,Not Allowed,No,23.147616384663163,Sunny
50036,qp093y,48,14:15,0.1324124047937107,Residential,3,Allowed,Yes,16.46968137956998,Foggy
50037,qp096n,48,14:15,0.0619390641663755,Residential,3,Allowed,Yes,3.560695949061497,Snowy
50038,qp096q,48,14:15,1.0,Highway,2,Allowed,No,11.53673427339233,Rainy
50039,qp096w,48,14:15,0.2762309825102446,Street,1,Not Allowed,Yes,10.399858121963163,Rainy
50040,qp096y,48,14:15,0.3411516864150387,Street,1,Not Allowed,Yes,11.429783880324612,Rainy
50041,qp097w,48,14:15,0.002579182381377,Residential,1,Not Allowed,No,30.0814304278017,Sunny
50042,qp097y,48,14:15,0.16923833748246,Residential,1,Not Allowed,No,20.35654696875013,Sunny
50043,qp09kw,48,14:15,0.0904160796477817,Residential,2,Not Allowed,Yes,15.911567107140952,Foggy
50044,qp09ky,48,14:15,0.0146493625206952,Residential,1,Not Allowed,No,13.458339044545859,Rainy
50045,qp09mw,48,14:15,0.0014944525272748,Residential,3,Allowed,Yes,15.023051410598905,Foggy
50046,qp09qn,48,14:15,7.170926111389468e-05,Residential,1,Not Allowed,No,15.52837937755467,Foggy
50047,qp03mr,48,14:15,0.0008576582419195,Residential,3,Allowed,Yes,13.928852119586397,Rainy
50048,qp03mz,48,14:15,0.0208736542989136,Residential,3,Allowed,Yes,19.922471152125905,Sunny
50049,qp03qz,48,14:15,0.0478253895299211,Residential,3,Allowed,Yes,22.389109748952315,Sunny
50050,qp03rp,48,14:15,0.0490671246239093,Residential,1,Not Allowed,No,20.043625957398472,Sunny
50051,qp03rr,48,14:15,0.054081315796906,Residential,2,Not Allowed,Yes,18.644994790797803,Foggy
50052,qp03rx,48,14:15,0.0264952347193807,,2,Not Allowed,Yes,16.528882091201833,
50053,qp03rz,48,14:15,0.0609370428309427,Residential,2,Not Allowed,Yes,4.9830119501002805,Snowy
50054,qp092p,48,14:15,0.0706799413216307,Residential,2,Not Allowed,Yes,-1.3424260272577087,Snowy
50055,qp092r,48,14:15,0.0882997111343394,Residential,2,Not Allowed,Yes,-1.7690641989464808,Snowy
50056,qp092x,48,14:15,0.0574194459299574,Residential,3,Allowed,Yes,17.43493105706737,Foggy
50057,qp093r,48,14:15,0.0224175581116337,Residential,2,Not Allowed,Yes,17.16420452694184,Foggy
50058,qp093x,48,14:15,0.1213091376027243,Residential,3,Allowed,Yes,14.184273267537336,Foggy
50059,qp096p,48,14:15,0.0140872946099648,Residential,2,Not Allowed,Yes,19.524453279904613,Sunny
50060,qp096r,48,14:15,1.0,Highway,2,Allowed,No,11.766950276835576,Rainy
50061,qp096x,48,14:15,1.0,Highway,3,Allowed,Yes,14.722755624039998,Foggy
50062,qp096z,48,14:15,0.4842029032604502,Highway,4,Allowed,Yes,20.374454576265368,Sunny
50063,qp097z,48,14:15,0.0215944101050835,Residential,1,Not Allowed,No,32.14118183030867,Sunny
50064,qp09kx,48,14:15,0.1266700331098708,Residential,2,Not Allowed,Yes,21.026768377167183,Sunny
50065,qp09kz,48,14:15,0.4506313826396064,Highway,5,Allowed,No,,Foggy
50066,qp09mp,48,14:15,0.1208879204247119,Residential,1,Not Allowed,No,14.913456878951036,Foggy
50067,qp09mx,48,14:15,0.0568591839383899,Residential,2,Not Allowed,Yes,15.950378936116888,Foggy
50068,qp03t2,48,14:15,0.0197695149771523,Residential,3,Allowed,Yes,14.436847903318949,Foggy
50069,qp03t8,48,14:15,0.0746459999737736,Residential,2,Not Allowed,Yes,20.980105411682263,Sunny
50070,qp03tb,48,14:15,0.0397221295992557,Residential,2,Not Allowed,Yes,12.405145192749004,Rainy
50071,qp03w0,48,14:15,0.0474595181972328,Residential,1,Not Allowed,No,27.781407235882263,Sunny
50072,qp03w8,48,14:15,0.2446788699972351,Street,1,Not Allowed,Yes,17.9699214825272,Foggy
50073,qp03wb,48,14:15,0.0117937969368407,Residential,1,Not Allowed,No,3.4985640709321615,Snowy
50074,qp03x2,48,14:15,0.059798494071232,Residential,2,Not Allowed,Yes,41.669207217382834,Sunny
50075,qp03x8,48,14:15,0.0577640103917542,Residential,1,Not Allowed,No,17.952240560788262,Foggy
50076,qp03xb,48,14:15,0.0294328656842543,Residential,3,Allowed,Yes,12.99120303488316,Rainy
50077,qp0980,48,14:15,0.0171001325581207,Residential,2,Not Allowed,Yes,11.725930175330861,Rainy
50078,qp0982,48,14:15,0.134529901840098,Residential,2,Not Allowed,Yes,13.334525562444446,Rainy
50079,qp0988,48,14:15,0.0850857220112094,Residential,3,Allowed,Yes,9.53211172825975,Rainy
50080,qp0990,48,14:15,0.0186311014872702,Residential,3,Allowed,Yes,5.988793308944924,Snowy
50081,qp0992,48,14:15,0.123023331545651,Residential,1,Not Allowed,No,21.941708175986452,Sunny
50082,qp0998,48,14:15,0.061864026416172,Residential,3,Allowed,Yes,20.485332481981317,Sunny
50083,qp099b,48,14:15,0.0485596011413918,Residential,1,Not Allowed,No,13.694484822906084,Rainy
50084,qp09d2,48,14:15,1.0,Highway,2,Allowed,No,4.76312713715015,Snowy
50085,qp09d8,48,14:15,0.9971174286381336,Highway,5,Allowed,No,25.51090115490906,Sunny
50086,qp09db,48,14:15,0.4806502785611723,Highway,4,Allowed,Yes,10.687409167251378,Rainy
50087,qp09e8,48,14:15,0.035149464457347,Residential,2,Not Allowed,Yes,23.762710674053185,Sunny
50088,qp09eb,48,14:15,0.0067092540681031,Residential,2,Not Allowed,Yes,23.365890625167566,Sunny
50089,qp09s2,48,14:15,0.0065375493812755,Residential,1,Not Allowed,No,16.200269932815797,Foggy
50090,qp09s8,48,14:15,0.5850737950798577,Highway,5,Allowed,No,11.173544363045586,Rainy
50091,qp09sb,48,14:15,0.0396561483790356,Residential,1,Not Allowed,No,21.18567674291731,Sunny
50092,qp09t0,48,14:15,0.2196899357673429,Residential,3,Allowed,Yes,4.083801246091804,Snowy
50093,qp09t2,48,14:15,0.0674217252204789,Residential,2,Not Allowed,Yes,17.280330841503027,Foggy
50094,qp09t8,48,14:15,0.1520236793641017,Residential,2,Not Allowed,Yes,20.222587291085564,Sunny
50095,qp03t3,48,14:15,0.0090933936219749,Residential,2,Not Allowed,Yes,6.853457623537146,Snowy
50096,qp03t9,48,14:15,0.0910533128185704,Residential,2,Not Allowed,Yes,,Sunny
50097,qp03tc,48,14:15,0.0670894244620833,Residential,1,Not Allowed,No,1.0704380145668306,Snowy
50098,qp03w1,48,14:15,0.0505759265732277,Residential,2,Not Allowed,Yes,15.045784198684458,Foggy
50099,qp03w3,48,14:15,0.1618811113105294,Residential,1,Not Allowed,No,6.476262722524366,Snowy
50100,qp03w9,48,14:15,0.3981077861786614,Highway,4,Allowed,Yes,14.66220025084979,Foggy
50101,qp03wc,48,14:15,0.6574797995709276,Highway,5,Allowed,No,21.194383283045042,Sunny
50102,qp03x1,48,14:15,0.0777396018591702,Residential,1,Not Allowed,No,4.687085966905482,Snowy
50103,qp03x3,48,14:15,0.0851386837577862,Residential,1,Not Allowed,No,23.592107407069314,Sunny
50104,qp03x9,48,14:15,0.0286236433378571,Residential,2,Not Allowed,Yes,8.634579429044088,Rainy
50105,qp03xc,48,14:15,0.0343154804757405,Residential,2,Not Allowed,Yes,10.824385946795728,Rainy
50106,qp0981,48,14:15,0.076807798883973,Residential,3,Allowed,Yes,7.825034926332629,Rainy
50107,qp0983,48,14:15,0.0229457441301316,Residential,1,Not Allowed,No,19.294641187428386,Sunny
50108,qp0989,48,14:15,0.0265843407668754,Residential,2,Not Allowed,Yes,25.91492273870096,Sunny
50109,qp0991,48,14:15,0.1222151024711988,Residential,3,Allowed,Yes,28.52800396901111,Sunny
50110,qp0993,48,14:15,0.1468728815354048,Residential,3,Allowed,Yes,22.73447032832403,Sunny
50111,qp099c,48,14:15,0.1153819751333599,Residential,2,Not Allowed,Yes,3.6620537201793617,Snowy
50112,qp09d3,48,14:15,1.0,Highway,2,Allowed,No,17.23286120835911,Foggy
50113,qp09d9,48,14:15,1.0,Highway,5,Allowed,No,14.656338354990595,Foggy
50114,qp09dc,48,14:15,0.8433216508055958,Highway,5,Allowed,No,23.856337473644672,Sunny
50115,qp09e1,48,14:15,0.0288349986559624,Residential,2,Not Allowed,Yes,15.551252831123845,Foggy
50116,qp09e3,48,14:15,0.1172109748132576,Residential,3,Allowed,Yes,6.043308792676765,Snowy
50117,qp09e9,48,14:15,0.1838731496263306,Residential,2,Not Allowed,Yes,24.20770640360187,Sunny
50118,qp09s9,48,14:15,0.452196495429861,Highway,2,Allowed,No,14.261133378978124,Foggy
50119,qp03t6,48,14:15,0.0156105430783694,Residential,2,Not Allowed,Yes,10.908984921688127,Rainy
50120,qp03td,48,14:15,0.0207722255780848,Residential,3,Allowed,Yes,13.550012863276784,Rainy
50121,qp03tf,48,14:15,0.0200909598347029,Residential,3,Allowed,Yes,2.272843935190622,Snowy
50122,qp03w4,48,14:15,0.0478334397082373,Residential,3,Allowed,Yes,20.874158629941363,Sunny
50123,qp03w6,48,14:15,0.0295512305020399,Residential,2,Not Allowed,Yes,24.500121892255486,Sunny
50124,qp03wd,48,14:15,0.2609796143063794,Street,1,Not Allowed,Yes,17.64296752539726,Foggy
50125,qp03wf,48,14:15,1.0,Highway,3,Allowed,Yes,19.367040812148844,Sunny
50126,qp03x4,48,14:15,0.0213134064025021,Residential,3,Allowed,Yes,35.425728511385685,Sunny
50127,qp03x6,48,14:15,0.0376523600300225,Residential,1,Not Allowed,No,,Rainy
50128,qp03xd,48,14:15,0.0107268573728775,Residential,3,Allowed,Yes,26.684513435357946,Sunny
50129,qp03xf,48,14:15,0.0922918408579666,Residential,3,Allowed,Yes,21.50573089967954,Sunny
50130,qp0984,48,14:15,0.0220771952602911,Residential,2,Not Allowed,Yes,13.476951967326212,Rainy
50131,qp0986,48,14:15,0.0917151739249381,Residential,1,Not Allowed,No,18.893866999484995,Foggy
50132,qp098d,48,14:15,0.075439904212997,Residential,1,Not Allowed,No,3.5996144480461165,Snowy
50133,qp0994,48,14:15,0.0583351779784288,Residential,2,Not Allowed,Yes,24.292693219698748,Sunny
50134,qp0996,48,14:15,0.0752079381571311,Residential,2,Not Allowed,Yes,21.66051367506416,Sunny
50135,qp099d,48,14:15,0.1453003863216761,Residential,3,Allowed,Yes,20.647870401559157,Sunny
50136,qp09d4,48,14:15,0.0311809448194912,Residential,3,Allowed,Yes,3.579260520920208,Snowy
50137,qp09d6,48,14:15,0.2603830831050575,Street,1,Not Allowed,Yes,14.259063942962552,Foggy
50138,qp09dd,48,14:15,0.2366592814378228,Street,1,Not Allowed,Yes,18.32405989400057,Foggy
50139,qp09df,48,14:15,0.0616685837406984,Residential,2,Not Allowed,Yes,22.901662460721674,Sunny
50140,qp09e4,48,14:15,0.0483513393705394,Residential,2,Not Allowed,Yes,3.994173572834079,Snowy
50141,qp09ed,48,14:15,0.0028119148699562,Residential,1,Not Allowed,No,13.767947173299362,Rainy
50142,qp09s6,48,14:15,0.0550718333974085,Residential,3,Allowed,Yes,11.03385976329266,Rainy
50143,qp09sd,48,14:15,0.173065196353978,Residential,3,Allowed,Yes,15.00062288569295,Foggy
50144,qp09sf,48,14:15,0.0763970544315542,Residential,2,Not Allowed,Yes,19.37598260389133,Sunny
50145,qp09t4,48,14:15,0.037012117999929,Residential,1,Not Allowed,No,24.817910114651966,Sunny
50146,qp03t7,48,14:15,0.0207330562129,Residential,2,Not Allowed,Yes,21.222102792565007,Sunny
50147,qp03te,48,14:15,0.0082117521596017,Residential,3,Allowed,Yes,16.151300329629436,Foggy
50148,qp03tg,48,14:15,0.0194144099947991,Residential,1,Not Allowed,No,5.673442014825735,Snowy
50149,qp03w5,48,14:15,0.0447908045587102,Residential,3,Allowed,Yes,16.50597557670908,
50150,qp03w7,48,14:15,0.0130011817599923,Residential,2,Not Allowed,Yes,21.487424421246075,Sunny
50151,qp03we,48,14:15,0.1546637024692825,Residential,1,Not Allowed,No,13.045793961802229,Rainy
50152,qp03wg,48,14:15,0.4843930704772898,Highway,5,Allowed,No,17.14040095780039,Foggy
50153,qp03x5,48,14:15,0.1187204690372419,Residential,2,Not Allowed,Yes,8.71469317963083,Rainy
50154,qp03x7,48,14:15,0.098416968903753,Residential,1,Not Allowed,No,17.584333282418967,Foggy
50155,qp03xe,48,14:15,0.082604612236402,Residential,2,Not Allowed,Yes,13.238113819324555,Rainy
50156,qp03xg,48,14:15,0.0775244157912362,Residential,2,Not Allowed,Yes,13.31351051728933,Rainy
50157,qp0985,48,14:15,0.1022356636614229,Residential,1,Not Allowed,No,18.467326771718746,Foggy
50158,qp0987,48,14:15,0.3524791110637108,Highway,3,Allowed,Yes,,Sunny
50159,qp098e,48,14:15,0.0330330657581285,Residential,2,Not Allowed,Yes,13.377415748120207,Rainy
50160,qp098g,48,14:15,0.0034817100933888,Residential,2,Not Allowed,Yes,14.52867523558115,Foggy
50161,qp0995,48,14:15,0.0518805061282755,Residential,1,Not Allowed,No,15.732451571092616,Foggy
50162,qp0997,48,14:15,0.0013612315530686,Residential,2,Not Allowed,Yes,12.395475976850253,Rainy
50163,qp099e,48,14:15,0.1194439646269726,Residential,2,Not Allowed,Yes,14.855500942451146,Foggy
50164,qp099g,48,14:15,0.1041628040576678,Residential,2,Not Allowed,Yes,25.749544403009953,Sunny
50165,qp09d5,48,14:15,0.2646062038037652,Street,1,Not Allowed,Yes,23.81661490046842,Sunny
50166,qp09d7,48,14:15,0.3452398869679701,Street,1,Not Allowed,Yes,23.447301623522442,Sunny
50167,qp09de,48,14:15,0.2085153481796264,Residential,2,Not Allowed,Yes,14.709341620123677,Foggy
50168,qp09dg,48,14:15,0.0949786552378214,Residential,1,Not Allowed,No,23.72686662789086,Sunny
50169,qp09e5,48,14:15,1.0,Highway,4,Allowed,Yes,9.443370310747504,Rainy
50170,qp09e7,48,14:15,0.1762193259240191,Residential,3,Allowed,Yes,18.541810961333073,Foggy
50171,qp09ee,48,14:15,0.0012740998510407,Residential,2,Not Allowed,Yes,17.6953938526821,Foggy
50172,qp09s7,48,14:15,0.1427336732185298,Residential,1,Not Allowed,No,13.503728113906316,Rainy
50173,qp09se,48,14:15,0.1589645062594758,Residential,1,Not Allowed,No,10.63402134886945,Rainy
50174,qp09sg,48,14:15,0.0082789529185706,Residential,2,Not Allowed,Yes,22.409878621672895,Sunny
50175,qp09t5,48,14:15,0.0276069303972353,Residential,3,Allowed,Yes,10.106147719078983,Rainy
50176,qp09w5,48,14:15,0.8041987789023293,Highway,4,Allowed,Yes,20.28323143464227,Sunny
50177,qp03ts,48,14:15,0.0388496287460429,Residential,2,Not Allowed,Yes,7.9237716453571725,Rainy
